"job_application_id","has_embedding","km_cluster","hc_cluster","hdb_cluster"
"1ca8e277-5ab4-4511-bc86-54efd9474ff8",TRUE,5,3,2
"72143244-aea2-4271-9169-85fce4bbce6a",TRUE,8,8,2
"fffdbbf6-1785-463e-a4f5-a099da0a220e",TRUE,3,7,2
"0ab71954-98bb-4a50-8c04-f67baba40cd9",TRUE,1,2,2
"4079a520-5db1-4db1-aa02-64f070f46d92",TRUE,3,6,2
"b03deabb-75e0-43f3-bdba-6a59504e8f51",TRUE,8,8,2
"cad133fc-ec5d-4762-9f0c-d587ad843444",TRUE,7,6,2
"28861b74-c047-4dc3-b684-4f178b03a451",TRUE,1,2,2
"778e6b68-fa44-48af-920f-d4ba5762864c",TRUE,5,3,2
"23f00ac9-e393-4f40-a734-319ddcbce5d3",TRUE,4,7,2
"6dedb1cf-38e0-42d4-973f-37f7b0a8dba5",TRUE,1,2,2
"60b2b608-9018-4a69-a929-e2356920c59a",TRUE,1,2,2
"30614a31-e1a9-4f6d-8dfd-acdec6ccc310",TRUE,4,2,2
"918bcdb6-35c6-4016-9ef8-4be8df7786b9",TRUE,5,2,2
"67ee9542-c9f2-42e9-943f-d490ec16c1a9",TRUE,8,8,2
"68f51079-5917-41d6-988c-a71c81d8a1c3",TRUE,8,8,2
"fde18b5d-704b-4dfb-a8d0-a4946557b035",TRUE,6,9,2
"0767be66-9633-48ff-9c6c-fbe838f7039d",TRUE,8,2,2
"b451ba5f-82aa-44c5-a230-bf9565aa2692",TRUE,8,8,2
"3d7153e9-c2a5-4a1e-972e-ada443b2c7ac",TRUE,4,7,2
"ff2b9ad5-4692-4701-9bfe-291f0fc8fe47",TRUE,6,9,2
"c1c4d48a-7255-4951-8577-55821fecba3d",TRUE,5,4,2
"37cdb76e-4a82-4023-a18d-9985779883c7",TRUE,5,9,2
"cbe5888c-c5a1-4e36-9e54-9f08c264106e",TRUE,4,7,2
"ae2d98ae-13f2-4448-bf3c-aacb0965196f",TRUE,5,3,2
"03d952af-47d8-4e2e-b0c8-d1ffc153a53e",TRUE,5,4,2
"e870cce1-60aa-45a2-8ad1-bcee5d8f03cf",TRUE,3,1,2
"61fc92e7-432e-4ebd-b19b-729e6cc3cc5a",TRUE,5,9,2
"192ca1b9-0fc3-4c98-bbda-be6b5e8bf8dc",TRUE,3,2,2
"90d68ec0-9f09-48fa-b819-b18cccc171da",TRUE,5,9,2
"e1ce1f74-d8a0-4e9f-b776-f923f4bcadf0",TRUE,7,6,2
"d6594d9e-2f4c-41c5-8b1d-060b553a9ce5",TRUE,5,3,2
"56ff6cb7-6797-462c-93e1-7c41075158ce",TRUE,3,3,2
"91d839c1-1bf4-41d2-aa2a-4279a4ee5a20",TRUE,1,8,2
"71fefb1a-9ce8-4af4-877b-367f44f8da5f",TRUE,4,2,2
"ca6a868b-cf07-4b96-86fb-f6d20fea6bbd",TRUE,3,1,2
"d2167210-dac9-4742-8288-1b7f12be47eb",TRUE,3,1,2
"3fe18e53-1d84-4e39-a6e5-00848f5329ba",TRUE,3,2,2
"50d52277-d4ed-4c11-8ef9-85028000c653",TRUE,1,2,2
"748091e7-070c-4fe3-bdf4-44fb18bfc763",TRUE,5,4,2
"7fb7b9b6-c309-4866-bfb0-f43126071e76",TRUE,3,1,2
"d09e0c50-d7b5-449c-a97c-a7222b51256c",TRUE,4,2,2
"58ec8406-e585-4bc8-9e8b-6193a0e6e33c",TRUE,4,1,2
"18a36b8d-68c3-4a30-bb4d-154ee8b762d5",TRUE,8,8,2
"5c51639e-8528-4669-9a45-0ae33c781b0d",TRUE,5,4,2
"b0f39d12-b91e-47c0-98ae-cdf9017dea75",TRUE,6,6,2
"59fb7dff-d95a-471e-b587-1e708bb556c4",TRUE,8,8,2
"ea1db1c6-6bf1-4bbc-96bb-05b95e3f90a4",TRUE,3,7,2
"861b7da1-d900-432d-b994-ad58be575b9d",TRUE,8,8,2
"7e66fdb6-afcb-43e0-88f7-6fe69fe0c46b",TRUE,8,6,2
"85814959-1c29-4f29-b876-e78f241726c2",TRUE,4,7,2
"498e9b62-a417-443c-9167-111aa58dd637",TRUE,5,3,2
"b753d15c-6b70-4abb-82f1-0cf778b5b957",TRUE,7,8,2
"29698587-f4e3-486a-a9d7-e6ab8681c3f1",TRUE,1,7,2
"83c972b3-9b3a-403b-a216-a4bb16244269",TRUE,6,9,2
"77efc224-ea29-43d9-aa63-aa00568a141c",TRUE,5,4,2
"29afe96b-e740-405d-8a2b-3c8e8410732f",TRUE,2,6,2
"f80a5976-dec2-4cf6-8a40-a05b24f3cd98",TRUE,1,1,2
"432a0066-4a3a-485a-9b8c-49295cd370fd",TRUE,5,9,2
"1a16e8ca-420e-4cc5-ad94-43b4f0cc2410",TRUE,5,4,2
"51cbe1ff-79d2-4694-b460-655de61e3b8c",TRUE,5,9,2
"3dcd7fdb-6a6c-478f-9c01-51a307f8b759",TRUE,3,1,2
"e6eeb223-862d-400a-b4a8-78229b8bc237",TRUE,8,8,2
"d8a271b7-46c4-4b22-b72b-0bb463dbe296",TRUE,4,4,2
"e611a397-69a5-4726-af79-db1625dadb9f",TRUE,1,2,2
"171f2a93-eabb-4b56-8b57-b420f597e2ba",TRUE,3,1,2
"7e555fd5-6aa6-4c09-936f-9dc7fcc0b7fe",TRUE,5,1,2
"386f54dc-6494-4dec-b447-a076ba964382",TRUE,5,9,2
"d8759b39-65f8-418b-b5fc-1179e087db7c",TRUE,4,7,2
"e2e5640c-d053-4986-aa7a-450a78bfef36",TRUE,4,7,2
"97fda032-c787-4bd3-b1fd-4d4b13a06b19",TRUE,4,7,2
"fc8f6b41-7d29-452f-8fe5-ee28aef30e14",TRUE,6,6,2
"504b9775-830e-4ca5-a151-733e8667ca22",TRUE,5,5,2
"58521831-ba2b-4fd2-baee-e03317941b54",TRUE,6,9,2
"a19cf5e4-977f-4824-9520-1c48890ff50d",TRUE,1,2,2
"30179ef5-44af-4c59-84c6-c33471c6643b",TRUE,5,9,2
"d3c25aa1-5cac-4739-bc7c-12fae51c27a0",TRUE,1,2,2
"b56e2117-c37d-4e09-bc30-4f00c79c0352",TRUE,4,7,2
"7f7279c5-3b8e-45f7-babb-e5ed3434acea",TRUE,4,7,2
"7dcffc3d-2bb9-4519-a1b0-f3b19a500840",TRUE,1,2,2
"71f3b4e3-b968-4515-bde8-a33bca3095eb",TRUE,8,8,2
"e8d0edd8-7cb9-46de-9f04-d134da1406fb",TRUE,8,8,2
"4f5d22d8-e6c9-4b75-a856-d3430c2822b4",TRUE,4,7,2
"facfa7e0-b623-4bb0-aee2-0cb72f5c4144",TRUE,1,2,2
"f4d1183f-1980-46e8-8e52-83a42c876f3b",TRUE,6,9,2
"9e46bb21-fe24-4a00-a41b-dc7d4f5c2e4e",TRUE,1,7,2
"b1f8139c-11f8-4fac-9206-24eb55b02904",TRUE,3,8,2
"6f0b737f-ed76-4978-8fc8-adbdd2a225e0",TRUE,8,8,2
"c268d838-ee73-4a8a-a3d1-5ead798251b5",TRUE,3,1,2
"9a219003-3673-49db-a573-af574c976d79",TRUE,5,4,2
"27d9300a-de4e-4cad-8261-7a2164207039",TRUE,1,2,2
"f9af70b6-16bc-4bc0-b55f-99d8e9c216ff",TRUE,4,7,2
"04256fbb-1804-47a3-8208-7a13db025905",TRUE,3,1,2
"04ad1c7e-f6d6-4b0c-b9ae-41e7a9987592",TRUE,5,4,2
"9560c148-ef01-4059-b8db-0f7ef7f84ee8",TRUE,5,5,2
"8ba3d141-bb00-42fa-a676-909646666d5f",TRUE,1,2,2
"c0f94284-2ca0-48bd-abea-598248714fc6",TRUE,7,2,2
"3bdf81af-099d-4c9d-bdaa-a64add36530a",TRUE,7,6,2
"0045cec5-07cd-41b8-84f4-4b881071d5da",TRUE,4,7,2
"37c43e98-f94e-447a-85a2-747694482154",TRUE,8,8,2
"69301a78-3a8a-4066-a347-09b4a27e4df0",TRUE,5,6,2
"0f5067dd-dd15-4c78-b13c-a77420b3ebfc",TRUE,2,10,2
"a253b81b-fc7d-4b13-84be-b71e4aee16a2",TRUE,1,2,2
"6d3a9d71-19cf-4bb1-bc10-e7c21384e6cb",TRUE,8,8,2
"ab99719f-ecbb-446b-9039-bb8d2073b72b",TRUE,5,9,2
"9ec80d8b-5296-4134-9a97-17eee8e97ccd",TRUE,8,8,2
"e0f75225-8c1c-4818-99a8-e66be2a44a84",TRUE,5,4,2
"9a68f8a7-6700-4c75-81f6-994bc4085349",TRUE,6,9,2
"b7feee48-bc2c-4123-b5f8-20193c526614",TRUE,1,2,2
"854275e8-2f28-4949-b061-d11ef169ad96",TRUE,5,3,2
"65d78a4d-3453-4c49-8a9c-1ce72722b4af",TRUE,5,4,2
"b6b3196e-25f9-46db-8f5a-704cab112f93",TRUE,3,1,2
"9b398751-dc15-4193-ab71-bf9534793dd3",TRUE,5,3,2
"c95d6f52-0e79-4338-a398-b9934fd1ea1d",TRUE,8,8,2
"c1ce30f7-4485-4dc7-9454-b226484f92da",TRUE,5,3,2
"1933c52c-055d-4169-8785-7dc8d886768a",TRUE,5,9,2
"7f784fe1-5d95-42f6-8a78-d091a4a2dfff",TRUE,8,8,2
"e7a72db5-df9d-41cb-8a0a-97c84920523c",TRUE,1,6,2
"3e486904-f625-468a-8a0a-6f5868a8d858",TRUE,5,5,2
"f60364d7-39e6-445e-afc4-4d4f8e2399e4",TRUE,1,2,2
"61512de9-20cc-4f3a-9023-3a19fd4d41df",TRUE,8,8,2
"a0141e7b-508d-4e61-908d-ad8ea612f269",TRUE,8,8,2
"360f764e-ec5c-4053-8097-281a81e62532",TRUE,1,7,2
"5c4ba6e2-7a7f-4025-866d-6ff42c849a2b",TRUE,4,2,2
"3d83f4cd-be2a-47e3-ae07-457f081baccf",TRUE,5,5,2
"de617abe-9a67-4663-9fdf-9bca97a428af",TRUE,3,1,2
"f94b1e9a-501d-41c2-ab8e-977082c029b2",TRUE,8,8,2
"6cf5dfce-1763-4923-bb93-3cc1731862c4",TRUE,1,2,2
"4ca19011-687d-4870-aeaa-6716a4ed9e6b",TRUE,4,3,2
"f43059a8-fa21-416b-a9fd-e60878469355",TRUE,1,2,2
"9b0f5f12-c20c-4bb4-a542-5cf798bce31d",TRUE,5,4,2
"38a71a41-6032-4c31-82c9-521c189839a8",TRUE,5,7,2
"7b484fef-3f14-45fc-9479-31375639b985",TRUE,4,7,2
"ca6bf0ba-6546-43a5-898a-6687deae2aee",TRUE,8,10,2
"b5e36707-2f2a-42f2-9e6f-d83553b89caa",TRUE,5,5,2
"1bf9c5ba-f456-413c-b8b6-6cd9d4706319",TRUE,2,10,1
"48e02069-63d3-4322-81ff-0be8073d6455",TRUE,2,10,1
"50fc0664-2a83-43ff-99bc-61f22313a605",TRUE,2,10,1
"44ecb76e-25fe-4713-a185-f7f4442a59c9",TRUE,2,10,1
"b6ad0702-13a6-4858-8a59-88f99fb44133",TRUE,2,10,1
"eb86c7f3-6712-4941-b9af-e795c25c4184",TRUE,2,10,1
"108a1102-6d90-4a83-a720-c7ba7581ed5a",TRUE,2,10,1
"f950b7df-e444-4be5-a5d0-412440ef0f05",TRUE,5,9,2
"c4441882-1e22-45c4-9f5c-dd89701508ec",TRUE,8,2,2
"758cb058-66e2-4e27-8100-ecbc6ce638e4",TRUE,4,5,2
"0681e357-5fb8-4c99-8a15-4cd4807fd7dd",TRUE,4,2,2
"82237458-a7e4-4b1e-ad45-69468ba637a9",TRUE,1,2,2
"7738cd07-a43a-4bd5-b23c-8fafbcd7422c",TRUE,4,2,2
"ed388aed-d81a-4aaf-8b08-df0e386b5d85",TRUE,5,9,2
"f1b8d805-5fbc-45c3-950d-175d212389ba",TRUE,1,2,2
"ed0b9d70-a989-4480-ac5d-61f989d0a7c5",TRUE,7,6,2
"abd1f330-614f-43ce-9731-906d8ff93f4e",TRUE,1,7,2
"4783d5b3-4001-4ea0-ab30-08ed3c5306b5",TRUE,8,8,2
"a44fc576-cfd1-4ceb-855f-7936cc6a19f4",TRUE,7,6,2
"67511ef6-9637-4679-8cd5-ae36e22ab9c2",TRUE,4,7,2
"fef5a7e5-1e28-4b7f-bbb0-7988009d3a3b",TRUE,5,3,2
"1e901c1a-9e12-4606-a627-0ceb54a88f3e",TRUE,8,8,2
"72dbb1d8-a876-485a-b396-68791ce214f4",TRUE,5,4,2
"5715ade8-d36a-4bd4-ba89-c42ad634aa6c",TRUE,5,1,2
"0b0be811-9d38-424a-8c61-b449abb51a71",TRUE,5,6,2
"d715470e-ff43-40b6-968c-ade009e07af1",TRUE,8,8,2
"54404bb8-127f-4655-8275-bc2b25af84ed",TRUE,5,9,2
"4b424cd1-5b18-4f6c-bb4c-d1c83eebd04f",TRUE,5,4,2
"e801c162-e61e-42c5-b212-22aa92a416b9",TRUE,8,8,2
"d70ef534-c9cc-49e3-a824-6e08cd3bff63",TRUE,1,2,2
"d510a7d3-1fa5-4186-9d8b-a95eeae21734",TRUE,1,2,2
"6d2d9f69-ae9c-48cd-8a9d-99d764edad76",TRUE,8,8,2
"8c66b7a9-65c1-4720-a00a-f8e728a6bce7",TRUE,1,8,2
"f0540f62-9c80-45c8-8633-3a8e6da2d598",TRUE,5,5,2
"717cbbc2-b32c-463a-bd8b-77b39cdafb1f",TRUE,1,4,2
"d1b5d0f7-2ef3-41e7-8cea-3e6571f3b0c2",TRUE,1,2,2
"5576ff4f-d464-4384-9add-f3b6ffd42f73",TRUE,1,2,2
"e2244d28-b35a-4c8a-a227-c1d1fb4c3856",TRUE,1,2,2
"531d5d5d-76bb-45cf-8f0b-b592cafd096d",TRUE,4,7,2
"a5862a8a-f581-42d8-8fb5-27b8178d4cac",TRUE,7,6,2
"6aa2c611-2208-4086-9eee-afa6c03e0231",TRUE,8,8,2
"90062379-fae6-431e-9868-13a3e3b8d415",TRUE,5,9,2
"5f95a8b8-62d4-4b24-8d02-460963fb96a2",TRUE,8,8,2
"c026afff-fcea-4736-b820-eeca81096bd4",TRUE,8,8,2
"fba26b39-c011-45c3-894b-a865ada7342d",TRUE,5,3,2
"bc451ff6-58be-42d2-a46d-e7d859d520d4",TRUE,3,1,2
"9c7c8f66-3a30-4a7a-a46f-979c1d640835",TRUE,4,2,2
"0d5233f0-15d0-424e-86cf-2628d87f9fc1",TRUE,5,2,2
"5951bad3-1089-4b1f-abdc-7e91539782cf",TRUE,1,2,2
"29d2951d-1217-4f34-a11d-06c5cb89034e",TRUE,6,9,2
"6be874b4-381a-4a2b-9c41-ab66c6f904ef",TRUE,4,7,2
"0fa6db85-11e9-4db9-b096-edf0e7c717a8",TRUE,5,3,2
"31288751-1f9c-490b-a5bd-6ca208240dcd",TRUE,1,2,2
"35a22818-c674-4020-9ef1-566eef74da77",TRUE,5,9,2
"af123334-d1e9-40c1-8a8a-6b30f78eb317",TRUE,4,8,2
"4a8c80bb-b4b3-4278-b505-a307c8b4637b",TRUE,4,7,2
"9ab0393f-b2bd-4fa2-b767-d3669264475e",TRUE,1,2,2
"e3872363-7613-4b81-b091-ac74ddb07c29",TRUE,3,7,2
"966c86ef-76a5-4ce9-8450-507c4738766a",TRUE,1,2,2
"acbc36fa-3e54-4119-a724-8a20ba000b98",TRUE,5,6,2
"7a7a0acc-c035-400e-ac52-1e9069f8b8f2",TRUE,6,9,2
"d7c2fa76-409f-4590-9865-a05961ffa328",TRUE,1,2,2
"f585cc10-86d4-4460-83bb-b5e978377fd3",TRUE,4,1,2
"388602db-6e2b-4e7e-84bb-82e45778f9fc",TRUE,8,8,2
"e19285fe-37ac-45df-9a0c-1076bd3b943e",TRUE,4,7,2
"c7e769b5-50f2-4344-ae51-95eb2d3dd237",TRUE,8,8,2
"4f1714bb-1ebb-4d2c-a6e6-6928a4352d7f",TRUE,8,8,2
"c119723d-ae37-451a-95a8-cba7b0159f69",TRUE,8,8,2
"63951c92-2307-4e33-89a6-ce6296d8f2bf",TRUE,5,2,2
"719d9e3a-1a5b-48bd-869e-45a4c1a8f720",TRUE,6,3,2
"8d776538-82fd-41df-8d44-51e7b6a44d02",TRUE,4,7,2
"028a6322-d24a-4957-ba67-0ac779fb8dae",TRUE,4,8,2
"7c7c8dff-4bdc-42a9-a742-5a0b7851e5df",TRUE,5,2,2
"53190741-2476-48cc-84af-c77f9d9bdd7a",TRUE,1,4,2
"bd9eea8a-584c-43e7-83f2-1b9e53ef1eee",TRUE,8,8,2
"bca62b0e-9148-4eb2-810b-7b4bb79627c1",TRUE,4,7,2
"c589ef50-167f-4b59-8755-0d483d3692fa",TRUE,1,2,2
"e5197f27-cbb0-4078-872a-e06424227917",TRUE,1,8,2
"1803e47b-39ea-4ba6-bbb6-7d7a0fd5656d",TRUE,1,2,2
"229a2252-dd2d-495d-99ec-7b62699fd103",TRUE,5,4,2
"aa63713b-fc87-41f2-b9fb-32b9875c1087",TRUE,3,7,2
"dec67814-ff8d-43bf-b711-c1d0992f5c9a",TRUE,8,8,2
"fb599ea8-b0d7-47de-9f58-34a31bad5db8",TRUE,8,8,2
"5d2d97f5-e067-4a85-8d6e-d4f0d0381c3c",TRUE,4,7,2
"f2e6ab96-4ed3-4dfe-88db-d63d9c5adfa4",TRUE,4,2,2
"c5012f8e-947b-49fd-9f67-0adcab138e79",TRUE,6,9,2
"60ead15b-506e-48e9-9ba3-340bb6e5daae",TRUE,4,7,2
"4166468c-af6d-4aba-99d8-08cdb37ab289",TRUE,6,9,2
"3456225f-2c65-4a1f-9660-5e73fdfa9532",TRUE,8,8,2
"cedc70de-7b02-4f64-a319-e432a1cd1d6d",TRUE,1,2,2
"79c64f24-0cf6-4e26-841e-9632b3c6daaf",TRUE,1,2,2
"4cf256a1-fedd-4ddb-a384-b8bce755304c",TRUE,2,10,2
"e0b3e8dc-cc77-4ca4-98ab-a0fcbd950a8f",TRUE,1,2,2
"44a1d25c-a792-423d-bed7-3c8f9ec2d783",TRUE,4,2,2
"4ec8a5d0-273c-49ac-8c2a-3b73067a81b2",TRUE,8,8,2
"66c7b9cf-8933-4e97-86bd-09598bcc99b9",TRUE,5,4,2
"5b3c37f7-c924-4e73-bd2e-d2ff8d8ecc0d",TRUE,5,4,2
"f63cb0d4-b0ba-4898-9348-97feb2748cc5",TRUE,4,7,2
"98d4fb5e-b422-418d-b2d6-b40e3bc2437a",TRUE,5,4,2
"4387676f-1703-4431-a5db-541a11b88c52",TRUE,8,8,2
"315196f7-4c7b-4146-9115-6d0b8856408e",TRUE,4,3,2
"6b8b7087-9278-4f68-8950-5fa4f6f259e3",TRUE,7,6,2
"a18b79fe-2b74-4b59-9ca8-490a890da548",TRUE,1,2,2
"324f67d3-dc40-43d8-b444-ca43a23bc3f7",TRUE,7,6,2
"1ab66b05-8071-466d-81db-b356fb7df16b",TRUE,4,3,2
"63d2eaf7-4c76-440f-bb9f-b1fcfa68c255",TRUE,5,3,2
"4d08570c-b020-4ede-bc82-8ec73958e3d3",TRUE,3,1,2
"bad972e8-6a47-49b3-9b61-3534ec3cb9d6",TRUE,3,1,2
"fcc74b68-0d45-40c2-a8df-b81cdf99defe",TRUE,8,8,2
"4054e9e1-2a0b-4682-b278-950124b21394",TRUE,5,7,2
"255ae959-9e47-4250-aa3e-5b195f55476d",TRUE,4,5,2
"0004bb08-8342-46b1-9b7d-78325269f558",TRUE,4,7,2
"39d43cef-b952-449e-921f-89a332e81f7e",TRUE,8,8,2
"756f0c03-cd30-4820-88f3-9430ada0c5b1",TRUE,4,8,2
"aafe42ff-ab12-45d9-a9ae-7f05ae660de2",TRUE,8,8,2
"60c9ddce-6d6d-4ab3-9350-e179bcedab01",TRUE,5,3,2
"77ae90da-1264-4ab7-8252-73d0c6d8f59b",TRUE,8,8,2
"051ac4a7-53cb-46c9-856d-7bd8fa230b27",TRUE,4,2,2
"933f35ec-8fb1-4d34-8e76-861dd70fec4f",TRUE,8,8,2
"49b6963d-7d57-483e-9727-b316736b36b7",TRUE,1,7,2
"3f9844f6-7c3e-4156-b3b7-9f84c9527281",TRUE,4,6,2
"3e51ca8b-dce5-43c5-94f2-f54f21998f79",TRUE,8,2,2
"251347ee-f05c-455a-90c2-8a02fa98acc0",TRUE,4,7,2
"cc6f30d7-af41-4438-82f3-262431bcd8a6",TRUE,1,2,2
"e23360a8-63c4-496f-840d-7fe4e423a417",TRUE,1,7,2
"c3152ec4-71e3-4f78-8e8f-2f6e3b63489f",TRUE,8,8,2
"75264f24-8d11-430c-b80a-ae898a6b5c16",TRUE,3,1,2
"25a1aee8-ac7e-43aa-adfe-ce754c87dd18",TRUE,6,9,2
"e90617fa-e972-41e1-b2b7-5e5dbd80f5a3",TRUE,5,4,2
"3b1b2984-1cb6-49af-88ef-008af8655315",TRUE,8,8,2
"839295a4-155c-498c-a345-51b12a94c6d4",TRUE,3,2,2
"f8f0f846-7072-4473-b2ad-58e11e62e1f8",TRUE,5,9,2
"ee46a57e-ebdb-4a2c-8094-4de38f61497f",TRUE,3,1,2
"a38631eb-e1bf-4128-98de-510fb68b12dc",TRUE,6,9,2
"8f47db5e-4107-429f-8b80-ba80d01b81b6",TRUE,3,1,2
"da7cf41c-09e9-4bb6-a357-5f583824df47",TRUE,6,9,2
"b8d69fa3-f9d7-40e6-8844-555656f15745",TRUE,5,9,2
"265c62ff-016c-42ca-8566-e0299b349383",TRUE,5,1,2
"5609e22f-a045-4f1c-ab39-b40a4be81a9a",TRUE,8,8,2
"63252519-ede5-4c8b-83f4-4c3b08bb9b0a",TRUE,4,7,2
"7813c3c4-98a6-40f7-a4f7-e9ef754dece7",TRUE,3,1,2
"58cf4e07-51f8-4d28-aaba-f07f4a008f87",TRUE,1,5,2
"8fc0bb08-7dff-4035-8e71-e26dda449a61",TRUE,5,9,2
"f1e1216c-f644-4a31-84fb-064c73cc6cfe",TRUE,3,1,2
"6f95e09d-8b95-477d-a0cf-8384907e12dd",TRUE,8,8,2
"5b670a31-7e63-40d7-8de2-c78823088037",TRUE,1,2,2
"efa9f977-3837-46b8-8f43-4cf1d34d8858",TRUE,5,9,2
"32d8c517-1e9e-4876-a893-2fbcddfd5e50",TRUE,5,5,2
"154a9055-329c-40c0-9a72-45e8ca6d1b5e",TRUE,7,8,2
"35bfb91f-4254-4335-a652-d522e05b4222",TRUE,5,9,2
"52d83768-d1fd-4e70-b5c0-e4584acaec10",TRUE,8,8,2
"77bef103-0565-4632-be68-45ba42a39061",TRUE,5,9,2
"ec4aaea5-fbcd-428b-a127-ce6455e5b45b",TRUE,4,7,2
"805ddaa3-c681-481b-ab36-7d84f14efc7b",TRUE,8,8,2
"7dbc948b-240c-42b7-a432-de29df88014f",TRUE,6,9,2
"f54143b4-2773-49be-a3bf-84cc4417c314",TRUE,4,7,2
"19ce8aec-95a9-415b-ba35-fd17e20c538e",TRUE,8,8,2
"28fb091d-362a-423b-b7eb-c544b84db572",TRUE,4,8,2
"aebaaceb-bf45-441b-b0de-3382e5932b82",TRUE,5,2,2
"e32ddd82-1b98-4b38-b46c-f395efdb5dc0",TRUE,5,9,2
"f20b1324-dcc7-4a9b-ad05-df8268700f87",TRUE,1,6,2
"c94bcb7f-66be-4297-a6dd-fa155491d3c9",TRUE,8,8,2
"59433136-0b48-4e66-bf16-00275dc19124",TRUE,3,1,2
"1f3cd6eb-f132-41bb-9725-8cadef7885df",TRUE,1,2,2
"a85dfc40-141e-4352-ac34-6c5997c8b4dd",TRUE,3,1,2
"3933aec9-2149-40bf-95b0-58f356ba4ffc",TRUE,8,8,2
"7e968e17-7cb7-4e66-aaeb-92deca2bc4d5",TRUE,8,3,2
"f39e3a39-348d-47ca-94ce-0f813d663f8e",TRUE,4,4,2
"91bfb1f6-f30b-442d-9f4c-48320e77c39b",TRUE,5,7,2
"fc3f6efe-a663-40b7-935d-4d3c6939c7e0",TRUE,8,8,2
"ff59e7d4-9d31-4c36-b735-e61a62a40628",TRUE,5,9,2
"2ce2f065-22bb-4b50-98d9-05ca6947e517",TRUE,3,8,2
"1da0534b-f3c7-4ad2-a270-d5526bef8850",TRUE,8,8,2
"5c5bbec9-d16c-4c94-af9b-713592bc379f",TRUE,8,8,2
"74b02422-3c9e-4f4b-a329-38e08211a3f2",TRUE,1,2,2
"75fc5db7-c0c4-44a7-bff5-2999c7be7483",TRUE,1,2,2
"dd131db6-328e-4fc4-a24c-56958fc44a03",TRUE,4,7,2
"edb4ad11-79fd-4b2e-9dcd-1e626a9132f1",TRUE,5,5,2
"af892c73-96cd-48ee-b502-7b2a96abac2d",TRUE,3,1,2
"b0cf67a3-1c2f-41a8-a600-f0d482d9e4bd",TRUE,7,6,2
"f2ac1e53-1bd0-4dec-843b-0bf041b79798",TRUE,8,8,2
"922df2a0-bada-4b5a-ad3a-b1cdc94ebbab",TRUE,8,8,2
"a096fb19-05f0-495a-bf84-5399c10174a4",TRUE,3,7,2
"7e9ebd17-db39-46e1-81fa-1bb4df54081b",TRUE,3,8,2
"c8114299-60d2-4591-a1d6-ecf0c3ef68ab",TRUE,4,7,2
"dfcbfa7f-ba6c-4082-8517-d56976ae26e4",TRUE,1,2,2
"be3e6a23-add3-4d37-8d03-683bc7bdadb1",TRUE,3,1,2
"cca07d40-bec9-48e8-837d-f07e610305d3",TRUE,1,2,2
"fb3b53d5-ec9d-4bbb-8e25-914c889745df",TRUE,1,2,2
"b888f205-3eb7-4155-8162-afe1c6596a4e",TRUE,5,9,2
"2abf9a57-4587-4c03-887c-ca9bbd9a4a01",TRUE,8,8,2
"b49c6f67-17ff-44f0-b1e9-d19023b35946",TRUE,3,4,2
"6a1bea52-a16f-4312-a33d-04aa6e065e55",TRUE,4,2,2
"994493bd-383f-409b-9cd1-eee27d23e383",TRUE,4,7,2
"6fd62519-ab1a-4cb4-a129-8633e7399ded",TRUE,8,8,2
"c80002ff-08d4-4233-85dd-fbefcdc29975",TRUE,1,8,2
"cf350a48-25ca-4a7f-bb06-1544a0dbc289",TRUE,3,1,2
"af365617-9985-4f38-a4fb-8d2e1e8e44bd",TRUE,1,2,2
"dcea6561-b1b2-4700-958a-b9193a5da68d",TRUE,4,7,2
"a8dc7ab3-5bb1-4b50-9e67-6de6eee309d5",TRUE,5,3,2
"0f458121-84da-4d5b-ac51-9323f2afc4d4",TRUE,5,7,2
"837a5ac1-d85c-4e0e-8498-fa60dd8ffcc6",TRUE,5,9,2
"1e909d8c-a19d-49e3-8f2b-5496dfa17c1d",TRUE,1,2,2
"faa7ba78-9e98-445b-aa37-3e0b24d47950",TRUE,7,6,2
"1416bfa5-5a1d-4121-96fb-1fd64d240907",TRUE,5,9,2
"523dba60-8a81-44be-b75c-a042ddf23bf4",TRUE,1,6,2
"9c005420-5f95-4747-9501-0ad2e3b01819",TRUE,4,8,2
"e7607ce6-0e48-47fb-be36-edb540e4df8d",TRUE,5,4,2
"92e6f9d9-c185-4cba-b5e6-25b681de953a",TRUE,4,8,2
"28be117e-9f2c-4a0c-89d3-a35c2eb77530",TRUE,5,4,2
"9686f53e-b29d-4727-ac55-70af21873225",TRUE,5,3,2
"29919cec-fc36-4011-9388-2e1572872437",TRUE,3,1,2
"37ab0a6d-d958-4c50-83c4-d538710ec047",TRUE,7,6,2
"37ab0a6d-d958-4c50-83c4-d538710ec047",TRUE,7,6,2
"97eaae46-441d-45b4-8521-57176125e29a",TRUE,5,4,2
"726e5888-afa9-4f69-8859-3013257646c3",TRUE,5,9,2
"902ea071-e25b-467b-8204-5475ce08d27f",TRUE,8,8,2
"7c2c0ebc-86ac-4b00-b5ed-81322feff125",TRUE,1,7,2
"0e2b8fcf-6ba8-42a9-8443-7eb9783f82ca",TRUE,5,4,2
"eb09891d-55d4-4d32-b011-2d891fffc527",TRUE,1,8,2
"20e51102-971d-4fb7-93e9-b78c2ab9be0b",TRUE,3,1,2
"5d180be7-f58b-4fad-bec4-11a97fe2146a",TRUE,3,3,2
